 Price ,Area,Location,Bedrooms,Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,Security 24x7,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
11500000,1142,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0
7500000,675,Airoli,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0
2400000,930,Boisar,2,0,1,1,0,0,0,1,1,0,1,0,0,1,0
2300000,820,Boisar,2,0,0,1,0,0,0,1,1,0,1,0,0,1,1
8500000,1050,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0
6000000,750,Thane West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
6700000,890,Thane West,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0
3200000,785,Boisar,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3920000,1120,Boisar,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3500000,600,Naigaon East,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
3300000,585,Naigaon East,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0
3500000,585,Naigaon East,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0
3400000,585,Naigaon East,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
27200000,1088,Goregaon West,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1
20700000,905,Goregaon West,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1
3600000,1200,Boisar,3,0,1,1,0,0,0,1,1,0,1,1,0,1,1
2300000,740,Boisar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
2600000,930,Boisar,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2600000,840,Boisar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
2900000,1160,Boisar,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4700000,656,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,650,Thane West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
7800000,1050,Ulwe,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2000000,731,Boisar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,640,Nala Sopara,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10000000,1100,Ulwe,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
3900000,670,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5400000,761,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2640000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
3900000,999,Boisar,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
2500000,675,Boisar,2,1,1,1,0,0,1,1,1,1,1,0,0,0,1
2139000,620,Boisar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2600000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2050000,513,Boisar,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1
60000000,1500,Juhu,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1
4500000,500,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
7700000,950,Mira Road East,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4950000,900,Vasai,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0
7400000,980,Ulwe,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
13500000,1538,Ulwe,3,1,1,1,1,0,0,1,1,1,0,0,1,0,1
9000000,1120,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,1120,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0
8500000,1000,Ulwe,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0
8500000,1000,Ulwe,2,1,1,1,0,0,0,1,1,1,1,1,1,0,0
11000000,1350,Ulwe,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1
11500000,1450,Ulwe,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0
4500000,664,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
6800000,1000,Ulwe,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8000000,1055,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0
5100000,690,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5100000,690,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5700000,761,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
6000000,761,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4300000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4500000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
4250000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
4400000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4400000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
4250000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4500000,561,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4300000,560,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
4280000,560,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
4300000,564,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2750000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2800000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2850000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2780000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2875000,324,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
2875000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2800000,324,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3100000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
3000000,384,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2900000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
5900000,950,Vasai,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1
7500000,1200,Vasai West,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6300000,748,Vasai,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0
6220000,349,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8000000,534,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9900000,786,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
7020000,426,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9370000,583,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
6450000,455,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9550000,633,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
17000000,1098,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8200000,539,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
7400000,505,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
6320000,365,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9550000,693,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8200000,538,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9990000,981,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
11500000,1386,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9650000,645,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8994000,630,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1
8822000,617,Mira Road East,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1
11399999,789,Mira Road East,3,1,1,1,0,0,1,1,1,1,1,0,0,1,1
7000000,1030,Ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100000,555,Ulwe,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2940000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
5500000,800,Panvel,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4500000,705,Panvel,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9800000,900,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
24000000,780,Andheri East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29000000,900,Andheri East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,950,Ville Parle East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9500000,812,Panvel,2,1,1,1,1,0,0,1,1,1,1,0,0,1,1
4500000,550,Kamothe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4500000,450,Thane West,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0
11800000,850,Thane West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9600000,850,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
8800000,848,Panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
33000000,944,Andheri West,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0
25000000,713,Andheri West,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
24800000,708,Andheri West,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
21400000,1090,Chembur,2,0,0,1,1,1,1,1,1,1,1,0,1,1,0
13500000,967,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2600000,560,Virar East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,545,Vasai West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5800000,472,Thane West,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
10000000,1200,Thane West,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1
16000000,1600,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1
4785000,870,Dombivali,2,1,1,1,0,0,1,1,0,0,1,1,0,1,1
3663000,666,Dombivali,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1
5555000,1010,Dombivali,3,1,1,1,0,0,1,1,0,0,1,1,0,1,1
2500000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2500000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
3500000,585,Naigaon East,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0
3900000,750,Naigaon East,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
16600000,685,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
16600000,706,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
28000000,1091,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
18100000,762,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
12600000,519,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
14500000,649,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17600000,783,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,623,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12600000,561,Chembur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12900000,576,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16800000,751,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16399999,731,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19400000,863,Chembur,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12300000,547,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,447,Chembur,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15700000,699,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12500000,557,Chembur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13500000,527,Airoli,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
17500000,781,Airoli,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2500000,580,Nala Sopara,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2799000,570,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2650000,590,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2800000,690,Virar,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
6200000,1350,Virar,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0
2500000,500,Virar West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2100000,580,Nala Sopara,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2350000,550,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3400000,985,Nala Sopara,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
2100000,325,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,670,Vasai,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0
3500000,216,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600000,550,Vasai West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199000,880,Vasai West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750000,620,Vasai West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5500000,750,Vasai West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700000,950,Vasai,2,0,1,1,0,1,0,1,1,0,0,0,0,0,1
2950000,550,Vasai,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700000,800,Vasai West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5600000,950,Vasai West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3750000,516,Vasai West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2800000,840,Nala Sopara,2,0,1,1,1,0,1,1,1,0,0,0,0,1,0
3800000,740,Boisar,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2600000,610,Boisar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2600000,585,Boisar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2400000,714,Boisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2600000,935,Boisar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5700000,1050,Boisar,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2700000,575,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2500000,560,Nala Sopara,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0
2500000,560,Nala Sopara,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
2300000,590,Nala Sopara,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
2500000,620,Nala Sopara,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2550000,590,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2800000,610,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
3800000,900,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2600000,580,Nala Sopara,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0
2900000,590,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2400000,450,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2650000,630,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
3900000,830,Virar,2,1,1,1,0,0,1,1,1,1,1,1,0,0,0
6100000,1350,Virar,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0
2700000,560,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
2781000,690,Virar,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
3300000,910,Nala Sopara,2,0,1,1,1,0,1,0,1,0,0,0,0,1,0
2550000,585,Nala Sopara,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0
2400000,535,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2950000,580,Nala Sopara,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1
2350000,590,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
3800000,800,Nala Sopara,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2350000,610,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
2550000,560,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5097000,1057,Virar,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0
3900000,1015,Virar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
2800000,600,Virar,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
2200000,620,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2350000,565,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21500000,1100,Andheri West,2,0,1,1,1,0,1,0,0,1,0,0,0,1,1
30000000,1786,Vashi,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0
10000000,1210,Ulwe,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4400000,750,Vasai east,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5800000,405,Kandivali West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
22200000,926,Andheri West,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0
19900000,934,Andheri West,2,1,1,1,1,0,1,1,1,1,0,0,1,1,1
22200000,960,Andheri West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
22200000,810,Andheri West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
26700000,1127,Andheri West,3,1,1,1,0,0,0,1,0,1,0,0,1,0,0
11000000,729,Kandivali East,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0
7890000,534,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
7909999,553,Kandivali East,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
7900000,564,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
11299999,744,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
5500000,393,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
4500000,356,Malad East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11299999,728,Kandivali East,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1
7500000,553,Kandivali East,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0
6800000,565,Kandivali West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
22200000,890,Andheri West,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0
14500000,960,Goregaon East,2,0,1,1,0,0,0,1,0,0,1,0,0,1,1
7900000,565,Kandivali East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
36000000,1656,Borivali East,3,1,1,1,0,0,1,1,1,1,0,1,1,1,1
49000000,1177,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
47900000,1043,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
36100000,823,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1
60500000,1404,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
37400000,940,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1
107600000,2605,Parel,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1
65500000,1543,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
36800000,825,Parel,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1
79900000,1836,Parel,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
3250000,585,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3550000,585,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
16500000,1600,Kalamboli,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1
7700000,984,Karanjade,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
12400000,1335,Virar,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1
7700000,737,Virar,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1
3872999,412,Virar,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4794000,510,Virar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
3797999,387,Virar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4100000,615,Virar,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
10000000,1100,Kalyan West,2,0,1,1,0,1,1,1,1,1,1,1,0,1,1
2000000,450,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,940,Thane West,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1
6800000,966,Kalyan West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
3599000,607,Kalyan West,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1
3600000,605,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
7700000,950,Kalyan West,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5250000,650,Mira Road East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4700000,675,Ulwe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26000000,1088,Goregaon West,3,1,1,0,0,0,0,1,0,0,1,0,0,1,1
20500000,905,Goregaon West,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1
7800000,450,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
7800000,450,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
8000000,1300,Tilak Nagar Mumbai,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3300000,450,Bhayandar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4554000,550,Anjurdive,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
7500000,962,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800000,750,Thane West,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8200000,550,Thane West,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13500000,1013,Borivali East,2,1,1,1,0,0,1,1,1,1,1,0,1,0,0
8700000,600,Borivali East,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
72300000,4240,Malad East,5,1,1,1,1,0,1,1,1,0,0,0,0,1,1
20000000,2240,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
7500000,875,Mira Road East,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0
7500000,975,Mira Road East,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2130000,560,Nala Sopara,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3800000,700,Nalasopara East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3800000,700,Nalasopara East,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11500000,641,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
12100000,676,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
11000000,616,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
17700000,984,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1
13000000,725,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
15800000,880,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1
44000000,2580,Malad East,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1
36100000,2120,Malad East,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1
22000000,1290,Malad East,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
32599999,1306,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
23300000,1118,Mulund West,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1
29000000,1160,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
32700000,1309,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
19100000,797,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
22100000,885,Mulund West,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0
18200000,759,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
20000000,835,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
17500000,729,Mulund West,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
31300000,1740,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
38800000,2160,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
30400000,1690,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
35200000,1960,Mulund West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
26500000,1475,Mulund West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
20900000,1165,Mulund West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
20700000,742,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
19500000,697,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
18500000,664,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
18500000,663,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
18500000,661,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
28300000,963,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
29800000,1017,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
24100000,821,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
20099999,720,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
19100000,685,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
20200000,725,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
20200000,723,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
23800000,781,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2500000,525,Nalasopara East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,525,Nalasopara East,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3150000,650,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5500000,705,Mira Road East,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8500000,1060,Mira Road East,2,0,1,1,0,0,0,1,1,1,0,1,0,1,1
6050000,750,Mira Road East,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
10000000,1102,Mira Road East,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8000000,1020,Mira Road East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7500000,1060,Mira Road East,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0
12700000,1385,Kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73700000,1357,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
42600000,894,Andheri West,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1
44300000,932,Andheri West,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1
59700000,1105,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
62800000,1335,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
78800000,1478,Andheri West,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
5600000,765,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2650000,324,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
